1,227,0.4289920025190908,1.7260051133713858,1.2044146172238699
2,182,0.41358748310997423,1.7889328769011796,0.9599578096994361
3,292,0.618445434761196,2.40128961436074,1.8522770388612528
4,362,0.46900899113734,1.7867735986535223,1.446855102845527
5,241,0.5566826379468777,2.5020513817805754,1.0940836987145603
6,183,0.47178535738024846,2.025154897887456,1.1233860601961823
7,106,0.6134862511294858,2.8164673909932594,1.0828798375925686
8,59,0.6257652996471273,2.50176021438191,1.8129707341792323
Average,206.5,0.52471918220391756,2.1935543860412534,1.3221031124140787
