1,237,0.34714437552283833,1.4990263712720444,0.8081086667451202
2,200,0.38425674788489406,1.6555510118045003,0.9029363240261954
3,238,0.5151467464130841,2.215160865535669,1.2162935960364591
4,361,0.42893791138339776,1.7260446113379952,1.2008744543320355
5,278,0.517669781266161,2.311140904999573,1.050586623217086
6,232,0.4440815350814787,1.9366641430515323,0.9978440665399819
7,79,0.4784081801560076,2.2348298514637017,0.7487313237543917
8,47,0.4701838711924663,2.074772628685444,1.0527479357264458
9,57,0.5361050692755696,2.126086967659557,1.5780384510489978
Average,192.11111111111111,0.45799269090843303,1.9754752617566684,1.0617957157140792
