1,127,0.36660274856334685,1.6181811933347963,0.7923094457127696
2,148,0.27373571186796497,1.2113278961849105,0.5835685764773324
3,215,0.5161566422964443,2.186661061269263,1.2778029864866534
4,310,0.4520517413373446,1.9191853318092442,1.108890335267223
5,231,0.4451615876137536,2.0869634840176117,0.6435440513893638
6,184,0.5617687538360636,2.574009356636353,0.9891713657949646
7,64,0.5074842507391163,2.431481108565725,0.5979614822848104
8,31,0.22253787576839323,0.8892355362937011,0.6599931317832305
9,38,0.25815833783744013,1.0844470360967917,0.6813498761399076
Average,149.77777777777777,0.4403313151415989,1.9510100056356006,0.9056097324730545
