1,123,0.38816421253956906,1.7384310513424286,0.7862213904540937
2,144,0.27164725927642536,1.2161918542504848,0.5491817459041078
3,222,0.54848050167286,2.3598420708734795,1.2933972929202824
4,303,0.44150560945583417,1.8629382389562037,1.102798386865055
5,243,0.459185745691302,2.1067730316285473,0.7970153358767724
6,159,0.5037607057483039,2.3281313822057426,0.8365135961485072
7,67,0.4311784485282238,2.0280412824301997,0.6401688237704309
8,38,0.30613011036280213,1.2153798487953915,0.9106870321866386
9,31,0.3062649340366074,1.1383037379706715,1.0133957323098277
Average,147.77777777777777,0.4391702828059728,1.9374309962221203,0.9268139753439425
