1,247,0.3643125716435243,1.50953156322401,0.9564691477562013
2,212,0.45319259666949424,1.9252556067838322,1.1128916711602874
3,238,0.5303568432268757,2.2874546613606457,1.2395755157105521
4,351,0.45540941890139464,1.83494948917912,1.271707518353557
5,285,0.5228088280313545,2.33742070882127,1.0533688164298958
6,226,0.4792264338059456,2.0080745951967867,1.2229555327184582
7,78,0.4810171666382662,2.220448830999611,0.8284607650287147
8,65,0.5251542524089345,2.3133101454302825,1.166542138902689
9,49,0.4931720087277003,1.8841206989439374,1.549195709672619
Average,194.55555555555554,0.47829445778372104,2.0356184777710555,1.1556852017481085
