1,236,0.3603771652219332,1.526624253646791,0.891575814895041
2,200,0.4207713653422962,1.8023164726139216,1.0078527419865488
3,242,0.5360183191534241,2.3398583897173517,1.1995266164362126
4,345,0.4463995920849998,1.7196016547145248,1.3535954049550496
5,302,0.5546666240259681,2.3343302020939944,1.3957228582558712
6,217,0.4801467286161769,2.0303151488590663,1.1950227188557232
7,84,0.4929739492317048,2.34163875607176,0.6408627323836609
8,66,0.5432184844379055,2.5059212097677137,0.9489989589387537
9,51,0.4020873713617839,1.6453175211956201,1.1156967862548495
Average,193.66666666666666,0.47073995549735465,2.0273248454089714,1.0832060703290791
