PILLAR: 1.
-3.16024,-0.759465
-3.16024,-0.759465
-3.16024,-0.759465
-3.16024,-0.759465
-3.16024,-0.759465
-3.16024,-0.759465
-3.16024,-0.759464
-3.16024,-0.759464
-3.16024,-0.759464
-3.09702,-0.754982
-3.09702,-0.754982
-3.09702,-0.754982
-3.09702,-0.754982
-3.09702,-0.754982
-2.96504,-0.772012
-2.96707,-0.771826
-2.96867,-0.771679
-2.96996,-0.771561
-2.7509,-0.817754
-3.03986,-0.772142
-3.03986,-0.772142
-3.03986,-0.772142
-3.03986,-0.772142
-3.03986,-0.772143
-3.03986,-0.772143
-3.03986,-0.772143
-3.03986,-0.772143
-3.03986,-0.772143
-3.03986,-0.772143
-3.11877,-0.789083
-3.11877,-0.789083
-3.11877,-0.789083
-2.85137,-0.783453
-2.85478,-0.783484
-2.85778,-0.783511
-2.86043,-0.783534
-2.86279,-0.783555
-2.8649,-0.783573
-2.86679,-0.783589
-2.82938,-0.828099
-2.82938,-0.828099
-3.3452,-0.763822
-3.3452,-0.763822
-3.54774,-0.749344
-3.54555,-0.749174
-3.54354,-0.749018
-3.5417,-0.748877
-3.54001,-0.748747
-3.53845,-0.748628
-3.53701,-0.748518
-3.53568,-0.748417
-3.27466,-0.732291
-3.27466,-0.732291
-3.27466,-0.732291
-3.53892,-0.733413
-3.53694,-0.733359
-3.5351,-0.733308
-3.53339,-0.733259
-3.53179,-0.733214
-3.5303,-0.733171
-3.52891,-0.73313
-2.78453,-0.860285
-2.78448,-0.860297
-3.14686,-0.952886
-3.1447,-0.953011
-3.14268,-0.953127
-3.14078,-0.953234
-3.13898,-0.953333
-3.13729,-0.953425
-3.13569,-0.95351
-3.13418,-0.95359
-2.76916,-1.17594
-2.77006,-1.17504
-2.77092,-1.17419
-2.77174,-1.17337
-2.77252,-1.17259
-2.77326,-1.17185
-2.77398,-1.17114
-3.44494,-1.53163
-3.44434,-1.5303
-3.44376,-1.52903
-3.44321,-1.52782
-3.44268,-1.52665
-3.44218,-1.52554
-3.44169,-1.52447
-3.034,-0.387256
-3.03592,-0.382007
-3.03783,-0.376838
-3.03395,-0.373034
-3.03579,-0.367995
-3.03762,-0.363029
-3.03393,-0.359332
-3.03028,-0.355696
-3.03199,-0.350901
-3.03369,-0.346173
-3.51448,-0.764877
-3.51417,-0.764927
-3.51387,-0.764975
-3.51359,-0.765022
-3.51331,-0.765068
-3.51304,-0.765112
-3.51278,-0.765154
-3.51253,-0.765195
-3.51228,-0.765236
-3.13429,-0.807488
-3.33107,-1.04195
-2.75537,-1.24246
-2.75135,-1.2355
-2.74786,-1.22905
-2.74481,-1.22306
-2.74214,-1.21747
-2.7398,-1.21225
-2.73775,-1.20737
-2.94536,-0.807187
-3.57485,-0.780585
-3.572,-0.779494
-3.24639,-0.98643
-2.86732,-1.16139
-2.86512,-1.15772
-2.8631,-1.15423
-2.86125,-1.15093
-2.85955,-1.1478
-2.85798,-1.14483
-2.85654,-1.142
-3.43222,-0.539874
-3.43132,-0.540233
-3.29404,-0.548216
-3.29378,-0.548851
-3.29354,-0.549459
-3.29332,-0.550041
-3.29311,-0.5506
-3.29292,-0.551135
-3.29274,-0.55165
-3.29257,-0.552145
-3.30882,-0.265025
-3.30785,-0.268539
-2.67653,-1.32952
-2.67072,-1.33176
-3.71788,-0.372752
-3.71928,-0.369253
-3.72069,-0.36578
-3.72214,-0.362331
-3.7236,-0.358906
-3.72508,-0.355505
-3.72658,-0.352127
-3.7281,-0.348772
-2.70717,-1.42632
-2.70297,-1.42963
-3.29904,-0.721494
-3.29913,-0.721841
-3.29921,-0.722175
-3.29929,-0.722499
-3.29936,-0.722811
-3.29943,-0.723113
-3.2995,-0.723405
-3.17861,-0.676516
-3.21452,-0.861379
-3.21438,-0.861215
-2.964,-0.776222
-2.9642,-0.776392
-2.9644,-0.776556
-2.96459,-0.776716
-2.96478,-0.776871
-2.96497,-0.777022
-2.96516,-0.777168
-2.96534,-0.77731
-3.27441,-0.712556
-3.27408,-0.712867
-3.28501,-0.626419
-3.28561,-0.625818
-3.2862,-0.625214
-3.28679,-0.624607
-3.28737,-0.623997
-3.28795,-0.623385
-3.28852,-0.622771
-3.28909,-0.622154
-3.17813,-0.770433
-3.51221,-0.879869
-3.77357,-0.79792
-3.96375,-0.741632
-3.96335,-0.741174
-3.17382,-0.441947
-2.9957,-1.41266
-2.99522,-1.41284
-2.99474,-1.41302
-2.99427,-1.4132
-3.32327,-1.38977
-3.38968,-1.37186
-3.38866,-1.37164
-3.38766,-1.37142
-2.73936,-1.22966
-2.96819,-0.268908
-2.88847,-0.293522
-2.88757,-0.291106
-2.88667,-0.288703
-2.70081,-0.359012
-2.70736,-0.3553
-2.71322,-0.35174
-2.71848,-0.348312
-2.72323,-0.345002
-2.95465,-0.772411
-2.95462,-0.772361
-2.95459,-0.772312
-2.84417,-0.646714
-2.84706,-0.647461
-2.84974,-0.648178
-2.85224,-0.648866
-2.85457,-0.649528
-3.60997,-0.542889
-3.61031,-0.542794
-3.61064,-0.542701
-3.00584,-0.900695
-3.14432,-0.8559
-3.37994,-0.825966
-3.37986,-0.825937
-3.37978,-0.825907
-3.73745,-0.815936
-3.73768,-0.815831
-3.7379,-0.815727
-3.73812,-0.815626
-3.73834,-0.815526
-3.73855,-0.815429
-2.94689,-1.05132
-3.20847,-1.00553
-3.20902,-1.00883
-3.20957,-1.0121
-3.31108,-1.01108
-3.36382,-1.06924
-3.36558,-1.07232
-3.36732,-1.07539
-3.36904,-1.07843
-3.37074,-1.08145
-3.33013,-0.732304
-3.32996,-0.732394
-3.3298,-0.732483
-3.32964,-0.73257
-3.54951,-0.728352
-3.5366,-0.727793
-3.53655,-0.727877
-3.5365,-0.72796
-3.53644,-0.728042
-3.53639,-0.728123
-3.49316,-0.985437
-3.60894,-0.971233
-3.60892,-0.971071
-3.6089,-0.97091
-3.60888,-0.970753
-3.60887,-0.970597
-3.60885,-0.970444
PILLAR: 2.
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47249,-2.40729
-3.47977,-2.39922
-3.47977,-2.39922
-3.47977,-2.39922
-3.47977,-2.39922
-3.47977,-2.39922
-3.30415,-2.4258
-3.30623,-2.4256
-3.30788,-2.42544
-3.3092,-2.42532
-3.36619,-2.40962
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.47561,-2.40093
-3.3967,-2.38399
-3.3967,-2.38399
-3.3967,-2.38399
-3.12314,-2.37942
-3.12657,-2.37945
-3.12958,-2.37947
-3.13224,-2.3795
-3.13462,-2.37951
-3.13673,-2.37953
-3.13864,-2.37955
-3.59204,-2.34317
-3.59204,-2.34317
-3.07622,-2.40745
-3.07622,-2.40745
-3.36788,-2.40509
-3.36583,-2.40494
-3.36395,-2.4048
-3.36223,-2.40467
-3.36065,-2.40455
-3.35919,-2.40444
-3.35785,-2.40434
-3.3566,-2.40425
-3.2223,-2.43619
-3.2223,-2.43619
-3.2223,-2.43619
-3.58894,-2.43738
-3.58709,-2.43732
-3.58537,-2.43727
-3.58377,-2.43721
-3.58227,-2.43717
-3.58088,-2.43712
-3.57957,-2.43708
-3.4252,-2.24891
-3.78413,-2.30591
-3.78408,-2.30592
-4.28667,-2.29074
-4.2844,-2.29096
-4.28227,-2.29117
-4.28026,-2.29137
-4.27837,-2.29155
-4.27659,-2.29172
-4.27491,-2.29187
-4.27332,-2.29202
-2.76735,-2.25316
-2.75794,-2.24626
-4.08966,-1.94092
-2.75581,-2.23726
-2.74682,-2.23057
-4.0806,-1.93303
-4.08577,-1.92341
-2.75154,-2.21983
-2.74301,-2.21348
-2.73461,-2.20715
-3.0849,-2.41882
-3.0846,-2.41887
-3.0843,-2.41892
-3.08401,-2.41897
-3.08373,-2.41901
-3.08346,-2.41906
-3.0832,-2.4191
-3.08295,-2.41914
-3.08271,-2.41918
-3.46022,-2.37701
-3.55215,-2.36759
-3.29384,-2.44284
-3.2927,-2.44204
-3.47673,-2.33017
-2.71447,-2.48261
-3.19724,-2.54913
-3.19751,-2.54963
-3.1027,-2.5621
-3.10249,-2.56274
-3.1023,-2.56335
-3.10212,-2.56394
-3.10196,-2.5645
-3.10181,-2.56504
-3.10166,-2.56556
-3.10153,-2.56605
-3.12868,-2.28094
-3.12905,-2.28131
-3.12941,-2.28168
-3.12976,-2.28203
-3.13009,-2.28237
-3.13041,-2.2827
-3.13072,-2.28302
-3.13241,-1.96877
-3.13225,-1.9677
-3.1321,-1.96664
-3.22361,-2.00162
-3.22338,-2.00091
-3.22317,-2.00021
-3.22295,-1.99952
-3.20729,-1.91399
-3.72801,-1.90029
-3.72929,-1.89937
-3.72223,-1.78798
-3.92533,-1.56849
-3.92622,-1.56694
-3.9271,-1.56542
-3.92797,-1.56392
-3.54352,-2.21429
-3.40551,-2.25879
-3.2714,-2.24882
-3.27126,-2.24879
-3.27112,-2.24876
-3.5668,-2.23269
-3.56702,-2.23258
-3.56724,-2.23248
-3.56745,-2.23238
-3.56767,-2.23228
-3.56787,-2.23218
-3.62669,-2.05904
-3.5555,-2.87999
-3.55673,-2.88316
-3.55794,-2.88631
-3.66325,-2.88457
-3.85677,-2.91071
-3.85791,-2.91396
-3.85904,-2.91719
-3.86016,-2.92039
-3.86126,-2.92357
-3.88845,-1.8718
-3.2727,-2.41941
-3.27253,-2.4195
-3.27236,-2.41958
-3.2722,-2.41967
-3.20747,-2.38142
-3.21482,-2.38492
-3.21472,-2.38499
-3.21462,-2.38507
-3.21453,-2.38514
-3.21444,-2.38522
-3.10958,-2.16651
-3.21915,-2.15027
-3.21914,-2.15011
-3.21913,-2.14995
-3.21911,-2.14979
-3.2191,-2.14964
-3.21909,-2.14949
PILLAR: 3.
-1.33456,-0.0898762
-1.33456,-0.0898757
-1.33456,-0.0898754
-1.33456,-0.089875
-1.33456,-0.0898749
-1.33456,-0.0898747
-1.33456,-0.0898746
-1.33456,-0.0898744
-1.33456,-0.0898743
-1.39049,-0.102433
-1.39049,-0.102433
-1.39049,-0.102433
-1.39049,-0.102433
-1.39049,-0.102433
-1.27638,-0.074537
-1.27838,-0.0744071
-1.27996,-0.074305
-1.28123,-0.0742234
-1.33607,-0.0603867
-1.923,-0.197623
-1.07827,0.1312
-0.600173,0.101605
-0.594449,0.105817
-0.589377,0.109729
-0.584869,0.113372
-0.58085,0.116773
-0.577257,0.119954
-0.574038,0.122938
-0.25279,0.338591
-0.830642,-0.00894976
-0.826995,-0.0106929
-0.961397,0.084474
-0.214264,0.0870771
-0.211225,0.088976
-0.208419,0.0907751
-0.205822,0.0924816
-0.203414,0.094102
-0.201179,0.0956428
-0.199101,0.0971093
-0.335421,0.0597879
-0.851374,-0.137936
-0.850238,-0.139808
-0.70508,-0.202364
-0.704812,-0.203066
-0.704565,-0.203735
-0.704335,-0.204375
-0.704122,-0.204987
-0.703923,-0.205572
-0.703738,-0.206133
-0.703565,-0.206671
-0.730392,-0.611288
-0.729418,-0.614802
-0.555906,0.0547091
-0.552728,0.0564844
-0.29388,-0.091867
-0.295111,-0.0903436
-0.29637,-0.0888255
-0.297656,-0.0873127
-0.298966,-0.0858055
-0.300298,-0.084304
-0.30165,-0.0828085
-0.30302,-0.081319
-0.730194,-0.0360771
-0.728752,-0.0354706
-0.926518,-0.260666
-0.926525,-0.261446
-0.926528,-0.2622
-0.926528,-0.26293
-0.926526,-0.263636
-0.926521,-0.264319
-0.926515,-0.264981
-0.805623,-0.218092
-0.769687,-0.0342825
-0.769545,-0.0341181
-0.45189,-0.184108
-0.452097,-0.184246
-0.4523,-0.18438
-0.452501,-0.184509
-0.4527,-0.184635
-0.452895,-0.184757
-0.453088,-0.184875
-0.453278,-0.18499
-0.664423,-0.19092
-0.664095,-0.19123
-0.634631,-0.382247
-0.634947,-0.384739
-0.635263,-0.387198
-0.63558,-0.389626
-0.635897,-0.392023
-0.636215,-0.39439
-0.636533,-0.396727
-0.636852,-0.399036
