1,123,0.39,1.71,0.83
2,145,0.28,1.23,0.61
3,231,0.53,2.29,1.26
4,311,0.43,1.83,1.06
5,253,0.44,2.03,0.75
6,159,0.5,2.29,0.83
7,69,0.42,1.96,0.64
8,40,0.29,1.21,0.74
9,33,0.27,1.04,0.86
Average,151.56,0.43,1.89,0.9
