0,0,0,0,0,0,100,108,153,122,114,92,98,78,0,0,0,0,0,0,0,0,0,0,0,0,8.8069,8.832,8.8069,8.78181,8.78181,8.78181,8.8069,8.78181,0,0,0,0,0,0,3
0,0,0,0,0,0,79,114,117,130,124,119,76,74,0,0,0,0,0,0,0,0,0,0,0,0,7.20088,7.17578,7.15069,7.15069,7.15069,7.15069,7.1256,7.15069,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,78,102,106,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.20088,7.17578,7.15069,7.15069,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,84,117,109,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.162,10.162,10.1118,10.1118,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,105,130,130,127,94,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70652,8.70652,8.70652,8.70652,8.68143,8.70652,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,122,114,124,141,97,106,82,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94994,6.92484,6.92484,6.94994,6.92484,6.94994,6.92484,0,0,0,0,0,0,3
0,0,0,0,0,0,119,132,140,138,109,113,109,76,89,0,0,0,0,0,0,0,0,0,0,0,8.63124,8.60615,8.63124,8.60615,8.60615,8.60615,8.58105,8.58105,8.60615,0,0,0,0,0,3
0,0,0,0,0,0,0,0,121,125,108,117,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73162,8.73162,8.73162,8.75671,8.73162,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,78,94,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.73162,8.73162,8.73162,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,116,133,114,121,84,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45558,8.45558,8.45558,8.45558,8.48068,8.48068,0,0,0,0,0,0,0,3
0,0,0,0,0,0,90,111,105,106,127,117,105,84,0,0,0,0,0,0,0,0,0,0,0,0,6.77428,6.79937,6.77428,6.87465,6.77428,6.77428,6.77428,6.77428,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,89,111,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77428,6.79937,6.77428,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,86,102,122,140,140,129,98,82,0,0,0,0,0,0,0,0,0,0,0,0,8.58105,8.58105,8.60615,8.55596,8.55596,8.58105,8.58105,8.53087,0,0,0,0,0,0,3
0,0,0,0,0,102,113,121,129,140,127,116,102,103,105,0,0,0,0,0,0,0,0,0,0,6.94994,6.94994,6.94994,6.87466,6.92484,6.84956,6.84956,6.89975,6.89975,6.89975,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,79,90,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3376,10.2624,10.2624,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,102,119,143,148,116,105,74,0,0,0,0,0,0,0,0,0,0,0,0,0,6.97503,6.97503,7.00013,7.07541,7.1256,7.05031,7.15069,0,0,0,0,0,0,3
0,0,0,0,0,0,0,84,121,129,148,133,121,106,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68143,8.68143,8.70652,8.73162,8.73162,8.8069,8.75671,0,0,0,0,0,0,3
0,0,0,0,0,0,0,114,122,129,124,111,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1369,10.1871,10.0867,10.0867,10.1369,10.1369,0,0,0,0,0,0,0,3
0,0,0,0,82,117,105,109,106,146,143,160,143,130,103,102,84,0,0,0,0,0,0,0,8.45558,8.45558,8.45558,8.43049,8.35521,8.43049,8.43049,8.43049,8.43049,8.43049,8.4054,8.4054,8.4054,0,0,0,3
0,0,0,0,0,0,0,0,89,108,90,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3376,10.3376,10.3627,10.3627,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,137,138,133,113,108,94,76,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0616,10.0616,10.0616,10.0616,10.1118,10.1369,10.1118,0,0,0,0,0,0,3
0,0,0,0,0,114,122,132,130,121,113,109,82,102,102,103,0,0,0,0,0,0,0,0,0,8.33011,8.3803,8.3803,8.33011,8.33011,8.33011,8.35521,8.35521,8.40539,7.82823,7.80314,0,0,0,0,3
0,0,0,0,0,0,0,0,95,98,95,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7429,11.7429,11.7429,11.7429,0,0,0,0,0,0,0,0,3
0,0,0,0,0,76,97,121,121,103,92,71,86,87,92,0,0,0,0,0,0,0,0,0,0,8.4054,8.53087,8.58105,8.53087,8.58105,8.58105,8.65634,8.60615,8.05408,8.05408,0,0,0,0,0,3
0,0,0,0,0,0,0,0,92,103,132,114,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5133,10.5133,10.4882,10.4631,10.3878,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,137,125,129,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2875,10.2875,10.3376,10.2875,10.3125,0,0,0,0,0,0,0,3
0,0,0,0,0,0,103,127,127,122,133,106,108,89,81,0,0,0,0,0,0,0,0,0,0,0,8.60615,8.50577,8.50577,8.48068,8.60615,8.63124,8.63124,8.60615,7.9788,0,0,0,0,0,3
0,0,0,0,0,0,106,92,130,138,137,113,103,82,74,0,0,0,0,0,0,0,0,0,0,0,8.85709,8.832,8.832,8.832,8.8069,8.832,8.85709,8.8069,8.90728,0,0,0,0,0,3
0,0,0,0,0,0,0,95,141,125,119,82,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70652,8.88218,8.88218,8.90728,8.88218,8.90728,0,0,0,0,0,0,0,3
0,0,0,0,156,153,149,140,124,121,124,122,109,103,95,92,0,0,0,0,0,0,0,0,9.05784,9.05784,9.05784,9.05784,9.05784,9.05784,9.05784,9.05784,9.05784,9.05784,9.03275,9.03275,0,0,0,0,3
0,0,0,0,0,0,0,0,164,165,159,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7141,10.7141,10.7141,10.7141,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,132,129,109,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7141,10.7141,10.7141,10.7141,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,94,89,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70276,7.67767,7.62748,0,0,0,0,0,0,0,0,3
0,0,0,0,0,94,94,119,125,157,141,122,114,105,113,94,0,0,0,0,0,0,0,0,0,6.42296,6.44806,6.42296,6.42296,6.44806,6.44806,6.44806,6.47315,6.47315,6.49824,6.49824,0,0,0,0,1
0,0,0,0,98,109,116,114,135,121,117,111,114,103,92,78,82,0,0,0,0,0,0,0,4.79184,4.79184,4.79184,4.81694,4.81694,4.84203,4.84203,4.84203,4.86713,4.91732,4.86713,4.89222,4.91732,0,0,0,3
0,0,0,0,0,0,0,79,90,106,105,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49824,6.57353,6.59862,6.59862,6.54843,6.52334,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,82,89,89,113,116,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1005,7.15069,7.15069,7.1005,7.1005,7.1256,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,78,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7178,11.6927,11.6676,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,141,146,135,113,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.30502,8.33011,8.30502,8.30502,8.30502,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,71,82,106,124,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99636,5.99636,5.92108,5.97127,5.97127,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,92,94,108,122,148,114,109,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92484,6.92484,6.92484,6.92484,6.94994,6.92484,6.94994,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,94,108,113,102,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24354,5.24354,5.24354,5.21845,5.24354,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,106,100,116,145,149,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7893,10.7642,10.7642,10.7391,10.7391,10.7391,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,143,151,143,130,114,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12936,8.17955,8.12936,8.15446,8.15445,8.15445,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,133,146,145,133,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12936,8.17955,8.12936,8.15446,8.15445,8.15445,0,0,0,0,0,0,0,3
0,0,0,0,0,0,78,78,109,122,108,111,87,84,0,0,0,0,0,0,0,0,0,0,0,0,5.74542,5.67014,5.74542,5.77051,5.79561,5.77051,5.77051,5.77051,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,89,111,113,121,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94994,6.97503,6.97503,6.97503,6.94994,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,102,108,124,125,146,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8395,10.8144,10.8395,10.8646,10.8646,10.8897,0,0,0,0,0,0,0,3
0,0,0,0,153,145,148,138,122,124,122,129,124,100,92,106,87,0,0,0,0,0,0,0,8.27992,8.27992,8.27992,8.30502,8.30502,8.35521,8.3803,8.4054,8.4054,8.4054,8.43049,8.43049,8.43049,0,0,0,1
0,0,0,0,0,0,0,0,78,82,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27992,8.27992,8.27992,8.30502,0,0,0,0,0,0,0,0,1
0,0,78,86,81,82,90,100,86,90,89,100,95,89,116,100,98,124,0,0,0,0,6.09674,6.14693,6.17202,6.14693,5.99636,6.02146,6.12183,5.99636,6.02146,6.02146,6.12183,6.12183,6.17202,6.02146,5.99636,5.99636,0,0,1
0,0,0,0,0,0,0,84,108,135,149,156,156,145,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8897,10.8897,10.7893,10.7893,10.7893,10.7893,10.7893,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,74,97,109,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8897,10.8897,10.7893,10.7893,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,119,132,146,145,160,135,127,117,0,0,0,0,0,0,0,0,0,0,0,0,8.20464,8.15445,8.15445,8.15445,8.22974,8.15445,8.15445,8.15446,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,140,138,135,127,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20464,8.15445,8.15445,8.15445,8.22974,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,111,113,103,113,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8207,5.8458,5.8458,5.8458,5.8458,0,0,0,0,0,0,0,3
0,0,0,0,0,74,87,89,87,87,102,121,97,113,116,0,0,0,0,0,0,0,0,0,0,6.94994,6.94994,6.92484,6.87466,6.92484,6.87466,6.94994,6.89975,6.94994,6.97503,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,74,94,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7931,11.768,11.7178,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,74,94,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7931,11.768,11.7178,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,121,151,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7931,11.768,11.7178,0,0,0,0,0,0,0,0,3
0,0,0,0,0,106,119,122,141,153,146,165,122,108,102,82,0,0,0,0,0,0,0,0,0,8.35521,8.35521,8.35521,8.35521,8.43049,8.43049,8.43049,8.45558,8.3803,8.45558,8.4054,0,0,0,0,3
0,0,0,0,0,0,0,148,153,148,138,122,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35521,8.35521,8.35521,8.35521,8.43049,8.43049,0,0,0,0,0,0,0,3
0,0,0,0,0,0,121,143,153,148,159,132,116,122,0,0,0,0,0,0,0,0,0,0,0,0,10.5384,10.5635,10.5635,10.5886,10.6137,10.5384,10.5384,10.5384,0,0,0,0,0,0,3
0,0,0,0,0,0,0,114,90,119,124,146,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5384,10.5635,10.5635,10.5886,10.6137,10.5384,0,0,0,0,0,0,0,3
0,0,0,0,0,0,76,100,89,108,129,162,133,119,0,0,0,0,0,0,0,0,0,0,0,0,8.53087,8.53087,8.58105,8.60615,8.63124,8.60615,8.63124,8.60615,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,129,140,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53087,8.53087,8.58105,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,78,119,143,143,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5886,10.5635,10.5635,10.5886,10.5886,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,129,146,164,145,138,119,89,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18331,9.15822,9.15822,9.15822,9.15822,9.15822,9.15822,0,0,0,0,0,0,3
0,0,0,0,0,0,0,149,127,130,127,108,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18331,9.15822,9.15822,9.15822,9.15822,9.15822,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,74,78,100,105,100,90,76,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30125,7.27616,7.27616,7.30125,7.32635,7.35144,7.30126,0,0,0,0,0,0,3
0,0,0,0,0,78,100,105,105,127,132,129,125,109,92,0,0,0,0,0,0,0,0,0,0,5.56976,5.56976,5.36901,5.3941,5.56976,5.56976,5.36901,5.56976,5.3941,5.56976,0,0,0,0,0,3
0,0,0,0,0,0,74,102,121,149,157,168,156,130,121,0,0,0,0,0,0,0,0,0,0,0,10.2624,10.2122,10.2122,10.2373,10.2122,10.2122,10.2122,10.1118,10.2122,0,0,0,0,0,3
0,0,0,0,0,0,0,0,87,105,117,130,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2624,10.2122,10.2122,10.2373,10.2122,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,133,133,138,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35897,9.35897,9.45935,9.45935,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,148,122,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.35897,9.35897,9.45935,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,92,108,133,122,89,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1005,7.1005,7.1005,7.1256,7.1256,7.1005,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,90,109,116,95,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74542,5.74542,5.74542,5.74542,5.74542,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,102,119,143,129,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2122,10.1871,10.1871,10.162,10.1871,0,0,0,0,0,0,0,3
0,0,0,0,0,0,141,148,137,135,132,117,108,108,0,0,0,0,0,0,0,0,0,0,0,0,9.83576,9.86085,9.71029,9.71029,9.71029,9.73538,9.73538,9.73538,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,87,97,109,111,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83576,9.86085,9.71029,9.71029,9.71029,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,117,122,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58482,9.58482,9.58482,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,141,130,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.58482,9.58482,9.58482,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,71,100,89,97,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40163,7.35144,7.35144,7.32635,7.35144,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,141,111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.88595,9.68519,9.68519,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,138,133,129,138,133,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68519,9.68519,9.68519,9.81067,9.6601,9.6601,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,73,114,116,141,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34015,4.34015,4.34015,4.34015,4.34015,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,97,140,143,109,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77051,5.77051,5.79561,5.8207,5.8207,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,109,127,106,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77051,5.77051,5.79561,5.8207,0,0,0,0,0,0,0,0,1
0,0,0,0,97,90,100,103,81,97,90,109,98,102,84,97,122,0,0,0,0,0,0,0,5.4192,5.44429,5.46939,5.56976,5.49448,5.51957,5.54467,5.61995,5.64504,5.61995,5.69523,5.77051,5.74542,0,0,0,1
0,0,0,0,0,0,0,0,119,113,103,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4192,5.44429,5.46939,5.56976,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,76,74,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4192,5.44429,5.46939,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,106,125,113,106,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6601,9.71029,9.6601,9.71029,9.6601,0,0,0,0,0,0,0,3
0,0,0,0,0,84,98,100,137,149,145,137,116,98,94,0,0,0,0,0,0,0,0,0,0,5.56976,5.64504,5.64504,5.64504,5.59486,5.59486,5.59486,5.61995,5.61995,5.64504,0,0,0,0,0,3
0,0,0,0,0,76,90,116,140,149,137,130,116,113,74,0,0,0,0,0,0,0,0,0,0,5.56976,5.64504,5.64504,5.64504,5.59486,5.59486,5.59486,5.61995,5.61995,5.64504,0,0,0,0,0,3
0,0,0,0,0,0,0,78,89,132,138,119,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29749,6.29749,6.2724,6.29749,6.29749,6.32259,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,78,117,125,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29749,6.29749,6.2724,6.29749,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,87,97,127,135,108,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50954,9.53463,9.50953,9.50954,9.53463,9.48444,0,0,0,0,0,0,0,3
0,0,0,0,0,90,86,90,111,122,130,121,133,121,116,108,0,0,0,0,0,0,0,0,0,5.89599,5.89599,5.8207,5.8207,5.8207,5.8458,5.8207,5.89599,5.8458,5.8458,5.87089,0,0,0,0,3
0,0,0,0,0,102,124,127,133,129,124,117,102,103,79,0,0,0,0,0,0,0,0,0,0,7.40163,7.40163,7.42673,7.42673,7.42672,7.45182,7.45182,7.47691,7.47691,7.50201,0,0,0,0,0,3
0,0,0,0,0,0,0,122,121,130,132,113,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65634,8.65634,8.65634,8.68143,8.68143,8.68143,0,0,0,0,0,0,0,3
0,0,0,0,0,102,122,153,153,168,149,127,103,97,73,0,0,0,0,0,0,0,0,0,0,7.35144,7.37654,7.37654,7.37654,7.37654,7.35144,7.35144,7.35144,7.35144,7.35144,0,0,0,0,0,3
0,0,0,0,0,0,0,74,74,82,103,113,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33388,9.30878,9.30878,9.30878,9.28369,9.28369,0,0,0,0,0,0,0,3
0,0,0,0,0,78,113,133,140,140,125,116,98,116,74,0,0,0,0,0,0,0,0,0,0,5.97127,6.02146,5.99636,5.99636,5.99636,6.02145,6.02146,5.97127,6.02145,6.02146,0,0,0,0,0,3
0,0,0,0,0,153,137,122,117,100,100,111,73,79,78,0,0,0,0,0,0,0,0,0,0,7.60238,7.60238,7.60238,7.57729,7.65257,7.57729,7.62748,7.62748,7.62748,7.62748,0,0,0,0,0,3
0,0,0,0,0,0,106,103,146,143,138,121,98,79,0,0,0,0,0,0,0,0,0,0,0,0,7.5271,7.5271,7.5271,7.5271,7.5271,7.45182,7.45182,7.45182,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,90,113,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5271,7.5271,7.5271,0,0,0,0,0,0,0,0,3
